,Bees,HiveFood,Scout bees,Foraging bees,Rester bees,Baby bees,Scout bees_death_count,Foraging bees_death_count,Rester bees_death_count
15753,5,0.014927005633369739,0,0,0,5,0,0,0
15754,5,0.014927005633369739,0,0,0,5,0,0,0
15755,5,0.014927005633369739,0,0,0,5,0,0,0
15756,5,0.014927005633369739,0,0,0,5,0,0,0
15757,5,0.014927005633369739,0,0,0,5,0,0,0
15758,5,0.014927005633369739,0,0,0,5,0,0,0
15759,5,0.014927005633369739,0,0,0,5,0,0,0
15760,5,0.014927005633369739,0,0,0,5,0,0,0
15761,5,0.014927005633369739,0,0,0,5,0,0,0
15762,5,0.014927005633369739,0,0,0,5,0,0,0
15763,5,0.014927005633369739,0,0,0,5,0,0,0
15764,5,0.014927005633369739,0,0,0,5,0,0,0
15765,5,0.014927005633369739,0,0,0,5,0,0,0
15766,5,0.014927005633369739,0,0,0,5,0,0,0
15767,5,0.014927005633369739,0,0,0,5,0,0,0
15768,5,0.014927005633369739,0,0,0,5,0,0,0
15769,5,0.014927005633369739,0,0,0,5,0,0,0
15770,5,0.014927005633369739,0,0,0,5,0,0,0
15771,5,0.014927005633369739,0,0,0,5,0,0,0
15772,5,0.014927005633369739,0,0,0,5,0,0,0
15773,5,0.014927005633369739,0,0,0,5,0,0,0
15774,5,0.014927005633369739,0,0,0,5,0,0,0
15775,5,0.014927005633369739,0,0,0,5,0,0,0
15776,5,0.014927005633369739,0,0,0,5,0,0,0
15777,5,0.014927005633369739,0,0,0,5,0,0,0
15778,5,0.014927005633369739,0,0,0,5,0,0,0
15779,5,0.014927005633369739,0,0,0,5,0,0,0
15780,5,0.014927005633369739,0,0,0,5,0,0,0
15781,5,0.014927005633369739,0,0,0,5,0,0,0
15782,5,0.014927005633369739,0,0,0,5,0,0,0
15783,5,0.014927005633369739,0,0,0,5,0,0,0
15784,5,0.014927005633369739,0,0,0,5,0,0,0
15785,5,0.014927005633369739,0,0,0,5,0,0,0
15786,5,0.014927005633369739,0,0,0,5,0,0,0
15787,5,0.014927005633369739,0,0,0,5,0,0,0
15788,5,0.014927005633369739,0,0,0,5,0,0,0
15789,5,0.014927005633369739,0,0,0,5,0,0,0
15790,5,0.014927005633369739,0,0,0,5,0,0,0
15791,5,0.014927005633369739,0,0,0,5,0,0,0
15792,5,0.014927005633369739,0,0,0,5,0,0,0
15793,5,0.014927005633369739,0,0,0,5,0,0,0
15794,5,0.014927005633369739,0,0,0,5,0,0,0
15795,5,0.014927005633369739,0,0,0,5,0,0,0
15796,5,0.014927005633369739,0,0,0,5,0,0,0
15797,5,0.014927005633369739,0,0,0,5,0,0,0
15798,5,0.014927005633369739,0,0,0,5,0,0,0
15799,5,0.014927005633369739,0,0,0,5,0,0,0
15800,5,0.014927005633369739,0,0,0,5,0,0,0
15801,5,0.014927005633369739,0,0,0,5,0,0,0
15802,5,0.014927005633369739,0,0,0,5,0,0,0
15803,5,0.014927005633369739,0,0,0,5,0,0,0
15804,5,0.014927005633369739,0,0,0,5,0,0,0
15805,5,0.014927005633369739,0,0,0,5,0,0,0
15806,5,0.014927005633369739,0,0,0,5,0,0,0
15807,5,0.014927005633369739,0,0,0,5,0,0,0
15808,5,0.014927005633369739,0,0,0,5,0,0,0
15809,5,0.014927005633369739,0,0,0,5,0,0,0
15810,5,0.014927005633369739,0,0,0,5,0,0,0
15811,5,0.014927005633369739,0,0,0,5,0,0,0
15812,5,0.014927005633369739,0,0,0,5,0,0,0
15813,5,0.014927005633369739,0,0,0,5,0,0,0
15814,5,0.014927005633369739,0,0,0,5,0,0,0
15815,5,0.014927005633369739,0,0,0,5,0,0,0
15816,5,0.014927005633369739,0,0,0,5,0,0,0
15817,5,0.014927005633369739,0,0,0,5,0,0,0
15818,5,0.014927005633369739,0,0,0,5,0,0,0
15819,5,0.014927005633369739,0,0,0,5,0,0,0
15820,5,0.014927005633369739,0,0,0,5,0,0,0
15821,5,0.014927005633369739,0,0,0,5,0,0,0
15822,5,0.014927005633369739,0,0,0,5,0,0,0
15823,5,0.014927005633369739,0,0,0,5,0,0,0
15824,5,0.014927005633369739,0,0,0,5,0,0,0
15825,5,0.014927005633369739,0,0,0,5,0,0,0
15826,5,0.014927005633369739,0,0,0,5,0,0,0
15827,5,0.014927005633369739,0,0,0,5,0,0,0
15828,5,0.014927005633369739,0,0,0,5,0,0,0
15829,5,0.014927005633369739,0,0,0,5,0,0,0
15830,5,0.014927005633369739,0,0,0,5,0,0,0
15831,5,0.014927005633369739,0,0,0,5,0,0,0
15832,5,0.014927005633369739,0,0,0,5,0,0,0
15833,5,0.014927005633369739,0,0,0,5,0,0,0
15834,5,0.014927005633369739,0,0,0,5,0,0,0
15835,5,0.014927005633369739,0,0,0,5,0,0,0
15836,5,0.014927005633369739,0,0,0,5,0,0,0
15837,5,0.014927005633369739,0,0,0,5,0,0,0
15838,5,0.014927005633369739,0,0,0,5,0,0,0
15839,5,0.014927005633369739,0,0,0,5,0,0,0
15840,5,0.014927005633369739,0,0,0,5,0,0,0
15841,5,0.014927005633369739,0,0,0,5,0,0,0
15842,5,0.014927005633369739,0,0,0,5,0,0,0
15843,5,0.014927005633369739,0,0,0,5,0,0,0
15844,5,0.014927005633369739,0,0,0,5,0,0,0
15845,5,0.014927005633369739,0,0,0,5,0,0,0
15846,5,0.014927005633369739,0,0,0,5,0,0,0
15847,5,0.014927005633369739,0,0,0,5,0,0,0
15848,5,0.014927005633369739,0,0,0,5,0,0,0
15849,5,0.014927005633369739,0,0,0,5,0,0,0
15850,5,0.014927005633369739,0,0,0,5,0,0,0
15851,5,0.014927005633369739,0,0,0,5,0,0,0
15852,5,0.014927005633369739,0,0,0,5,0,0,0
15853,5,0.014927005633369739,0,0,0,5,0,0,0
15854,5,0.014927005633369739,0,0,0,5,0,0,0
15855,5,0.014927005633369739,0,0,0,5,0,0,0
15856,5,0.014927005633369739,0,0,0,5,0,0,0
15857,5,0.014927005633369739,0,0,0,5,0,0,0
15858,5,0.014927005633369739,0,0,0,5,0,0,0
15859,5,0.014927005633369739,0,0,0,5,0,0,0
15860,5,0.014927005633369739,0,0,0,5,0,0,0
15861,5,0.014927005633369739,0,0,0,5,0,0,0
15862,5,0.014927005633369739,0,0,0,5,0,0,0
15863,5,0.014927005633369739,0,0,0,5,0,0,0
15864,5,0.014927005633369739,0,0,0,5,0,0,0
15865,5,0.014927005633369739,0,0,0,5,0,0,0
15866,5,0.014927005633369739,0,0,0,5,0,0,0
15867,5,0.014927005633369739,0,0,0,5,0,0,0
15868,5,0.014927005633369739,0,0,0,5,0,0,0
15869,5,0.014927005633369739,0,0,0,5,0,0,0
15870,5,0.014927005633369739,0,0,0,5,0,0,0
15871,5,0.014927005633369739,0,0,0,5,0,0,0
15872,5,0.014927005633369739,0,0,0,5,0,0,0
15873,5,0.014927005633369739,0,0,0,5,0,0,0
15874,5,0.014927005633369739,0,0,0,5,0,0,0
15875,5,0.014927005633369739,0,0,0,5,0,0,0
15876,5,0.014927005633369739,0,0,0,5,0,0,0
15877,5,0.014927005633369739,0,0,0,5,0,0,0
15878,5,0.014927005633369739,0,0,0,5,0,0,0
15879,5,0.014927005633369739,0,0,0,5,0,0,0
15880,5,0.014927005633369739,0,0,0,5,0,0,0
15881,5,0.014927005633369739,0,0,0,5,0,0,0
15882,5,0.014927005633369739,0,0,0,5,0,0,0
15883,5,0.014927005633369739,0,0,0,5,0,0,0
15884,5,0.014927005633369739,0,0,0,5,0,0,0
15885,5,0.014927005633369739,0,0,0,5,0,0,0
15886,5,0.014927005633369739,0,0,0,5,0,0,0
15887,5,0.014927005633369739,0,0,0,5,0,0,0
15888,5,0.014927005633369739,0,0,0,5,0,0,0
15889,5,0.014927005633369739,0,0,0,5,0,0,0
15890,5,0.014927005633369739,0,0,0,5,0,0,0
15891,5,0.014927005633369739,0,0,0,5,0,0,0
15892,5,0.014927005633369739,0,0,0,5,0,0,0
15893,5,0.014927005633369739,0,0,0,5,0,0,0
15894,5,0.014927005633369739,0,0,0,5,0,0,0
15895,5,0.014927005633369739,0,0,0,5,0,0,0
15896,5,0.014927005633369739,0,0,0,5,0,0,0
15897,5,0.014927005633369739,0,0,0,5,0,0,0
15898,5,0.014927005633369739,0,0,0,5,0,0,0
15899,5,0.014927005633369739,0,0,0,5,0,0,0
15900,5,0.014927005633369739,0,0,0,5,0,0,0
15901,5,0.014927005633369739,0,0,0,5,0,0,0
15902,5,0.014927005633369739,0,0,0,5,0,0,0
15903,5,0.014927005633369739,0,0,0,5,0,0,0
15904,5,0.014927005633369739,0,0,0,5,0,0,0
15905,5,0.014927005633369739,0,0,0,5,0,0,0
15906,5,0.014927005633369739,0,0,0,5,0,0,0
15907,5,0.014927005633369739,0,0,0,5,0,0,0
15908,5,0.014927005633369739,0,0,0,5,0,0,0
15909,5,0.014927005633369739,0,0,0,5,0,0,0
15910,5,0.014927005633369739,0,0,0,5,0,0,0
15911,5,0.014927005633369739,0,0,0,5,0,0,0
15912,5,0.014927005633369739,0,0,0,5,0,0,0
15913,5,0.014927005633369739,0,0,0,5,0,0,0
15914,5,0.014927005633369739,0,0,0,5,0,0,0
15915,5,0.014927005633369739,0,0,0,5,0,0,0
15916,5,0.014927005633369739,0,0,0,5,0,0,0
15917,5,0.014927005633369739,0,0,0,5,0,0,0
15918,5,0.014927005633369739,0,0,0,5,0,0,0
15919,5,0.014927005633369739,0,0,0,5,0,0,0
15920,5,0.014927005633369739,0,0,0,5,0,0,0
15921,5,0.014927005633369739,0,0,0,5,0,0,0
15922,5,0.014927005633369739,0,0,0,5,0,0,0
15923,5,0.014927005633369739,0,0,0,5,0,0,0
15924,5,0.014927005633369739,0,0,0,5,0,0,0
15925,5,0.014927005633369739,0,0,0,5,0,0,0
15926,5,0.014927005633369739,0,0,0,5,0,0,0
15927,5,0.014927005633369739,0,0,0,5,0,0,0
15928,5,0.014927005633369739,0,0,0,5,0,0,0
15929,5,0.014927005633369739,0,0,0,5,0,0,0
15930,5,0.014927005633369739,0,0,0,5,0,0,0
15931,5,0.014927005633369739,0,0,0,5,0,0,0
15932,5,0.014927005633369739,0,0,0,5,0,0,0
15933,5,0.014927005633369739,0,0,0,5,0,0,0
15934,5,0.014927005633369739,0,0,0,5,0,0,0
15935,5,0.014927005633369739,0,0,0,5,0,0,0
15936,5,0.014927005633369739,0,0,0,5,0,0,0
15937,5,0.014927005633369739,0,0,0,5,0,0,0
15938,5,0.014927005633369739,0,0,0,5,0,0,0
15939,5,0.014927005633369739,0,0,0,5,0,0,0
15940,5,0.014927005633369739,0,0,0,5,0,0,0
15941,5,0.014927005633369739,0,0,0,5,0,0,0
15942,5,0.014927005633369739,0,0,0,5,0,0,0
15943,5,0.014927005633369739,0,0,0,5,0,0,0
15944,5,0.014927005633369739,0,0,0,5,0,0,0
15945,5,0.014927005633369739,0,0,0,5,0,0,0
15946,5,0.014927005633369739,0,0,0,5,0,0,0
15947,5,0.014927005633369739,0,0,0,5,0,0,0
15948,5,0.014927005633369739,0,0,0,5,0,0,0
15949,5,0.014927005633369739,0,0,0,5,0,0,0
15950,5,0.014927005633369739,0,0,0,5,0,0,0
15951,5,0.014927005633369739,0,0,0,5,0,0,0
15952,5,0.014927005633369739,0,0,0,5,0,0,0
15953,5,0.014927005633369739,0,0,0,5,0,0,0
15954,5,0.014927005633369739,0,0,0,5,0,0,0
15955,5,0.014927005633369739,0,0,0,5,0,0,0
15956,5,0.014927005633369739,0,0,0,5,0,0,0
15957,5,0.014927005633369739,0,0,0,5,0,0,0
15958,5,0.014927005633369739,0,0,0,5,0,0,0
15959,5,0.014927005633369739,0,0,0,5,0,0,0
15960,5,0.014927005633369739,0,0,0,5,0,0,0
15961,5,0.014927005633369739,0,0,0,5,0,0,0
15962,5,0.014927005633369739,0,0,0,5,0,0,0
15963,5,0.014927005633369739,0,0,0,5,0,0,0
15964,5,0.014927005633369739,0,0,0,5,0,0,0
15965,5,0.014927005633369739,0,0,0,5,0,0,0
15966,5,0.014927005633369739,0,0,0,5,0,0,0
15967,5,0.014927005633369739,0,0,0,5,0,0,0
15968,5,0.014927005633369739,0,0,0,5,0,0,0
15969,5,0.014927005633369739,0,0,0,5,0,0,0
15970,5,0.014927005633369739,0,0,0,5,0,0,0
15971,5,0.014927005633369739,0,0,0,5,0,0,0
15972,5,0.014927005633369739,0,0,0,5,0,0,0
15973,5,0.014927005633369739,0,0,0,5,0,0,0
15974,5,0.014927005633369739,0,0,0,5,0,0,0
15975,5,0.014927005633369739,0,0,0,5,0,0,0
15976,5,0.014927005633369739,0,0,0,5,0,0,0
15977,5,0.014927005633369739,0,0,0,5,0,0,0
15978,5,0.014927005633369739,0,0,0,5,0,0,0
15979,5,0.014927005633369739,0,0,0,5,0,0,0
15980,5,0.014927005633369739,0,0,0,5,0,0,0
15981,5,0.014927005633369739,0,0,0,5,0,0,0
15982,5,0.014927005633369739,0,0,0,5,0,0,0
15983,5,0.014927005633369739,0,0,0,5,0,0,0
15984,5,0.014927005633369739,0,0,0,5,0,0,0
15985,5,0.014927005633369739,0,0,0,5,0,0,0
15986,5,0.014927005633369739,0,0,0,5,0,0,0
15987,5,0.014927005633369739,0,0,0,5,0,0,0
15988,5,0.014927005633369739,0,0,0,5,0,0,0
15989,5,0.014927005633369739,0,0,0,5,0,0,0
15990,5,0.014927005633369739,0,0,0,5,0,0,0
15991,5,0.014927005633369739,0,0,0,5,0,0,0
15992,5,0.014927005633369739,0,0,0,5,0,0,0
15993,5,0.014927005633369739,0,0,0,5,0,0,0
15994,5,0.014927005633369739,0,0,0,5,0,0,0
15995,5,0.014927005633369739,0,0,0,5,0,0,0
15996,5,0.014927005633369739,0,0,0,5,0,0,0
15997,5,0.014927005633369739,0,0,0,5,0,0,0
15998,5,0.014927005633369739,0,0,0,5,0,0,0
15999,5,0.014927005633369739,0,0,0,5,0,0,0
16000,5,0.014927005633369739,0,0,0,5,0,0,0
16001,5,0.014927005633369739,0,0,0,5,0,0,0
16002,5,0.014927005633369739,0,0,0,5,0,0,0
16003,5,0.014927005633369739,0,0,0,5,0,0,0
16004,5,0.014927005633369739,0,0,0,5,0,0,0
16005,5,0.014927005633369739,0,0,0,5,0,0,0
16006,5,0.014927005633369739,0,0,0,5,0,0,0
16007,5,0.014927005633369739,0,0,0,5,0,0,0
16008,5,0.014927005633369739,0,0,0,5,0,0,0
16009,5,0.014927005633369739,0,0,0,5,0,0,0
16010,5,0.014927005633369739,0,0,0,5,0,0,0
16011,5,0.014927005633369739,0,0,0,5,0,0,0
16012,5,0.014927005633369739,0,0,0,5,0,0,0
16013,5,0.014927005633369739,0,0,0,5,0,0,0
16014,5,0.014927005633369739,0,0,0,5,0,0,0
16015,5,0.014927005633369739,0,0,0,5,0,0,0
16016,5,0.014927005633369739,0,0,0,5,0,0,0
16017,5,0.014927005633369739,0,0,0,5,0,0,0
16018,5,0.014927005633369739,0,0,0,5,0,0,0
16019,5,0.014927005633369739,0,0,0,5,0,0,0
16020,5,0.014927005633369739,0,0,0,5,0,0,0
16021,5,0.014927005633369739,0,0,0,5,0,0,0
16022,5,0.014927005633369739,0,0,0,5,0,0,0
16023,5,0.014927005633369739,0,0,0,5,0,0,0
16024,5,0.014927005633369739,0,0,0,5,0,0,0
16025,5,0.014927005633369739,0,0,0,5,0,0,0
16026,5,0.014927005633369739,0,0,0,5,0,0,0
16027,5,0.014927005633369739,0,0,0,5,0,0,0
16028,5,0.014927005633369739,0,0,0,5,0,0,0
16029,5,0.014927005633369739,0,0,0,5,0,0,0
16030,5,0.014927005633369739,0,0,0,5,0,0,0
16031,5,0.014927005633369739,0,0,0,5,0,0,0
16032,5,0.014927005633369739,0,0,0,5,0,0,0
16033,5,0.014927005633369739,0,0,0,5,0,0,0
16034,5,0.014927005633369739,0,0,0,5,0,0,0
16035,5,0.014927005633369739,0,0,0,5,0,0,0
16036,5,0.014927005633369739,0,0,0,5,0,0,0
16037,5,0.014927005633369739,0,0,0,5,0,0,0
16038,5,0.014927005633369739,0,0,0,5,0,0,0
16039,5,0.014927005633369739,0,0,0,5,0,0,0
16040,5,0.014927005633369739,0,0,0,5,0,0,0
16041,5,0.014927005633369739,0,0,0,5,0,0,0
16042,5,0.014927005633369739,0,0,0,5,0,0,0
16043,5,0.014927005633369739,0,0,0,5,0,0,0
16044,5,0.014927005633369739,0,0,0,5,0,0,0
16045,5,0.014927005633369739,0,0,0,5,0,0,0
16046,5,0.014927005633369739,0,0,0,5,0,0,0
16047,5,0.014927005633369739,0,0,0,5,0,0,0
16048,5,0.014927005633369739,0,0,0,5,0,0,0
16049,5,0.014927005633369739,0,0,0,5,0,0,0
16050,5,0.014927005633369739,0,0,0,5,0,0,0
16051,5,0.014927005633369739,0,0,0,5,0,0,0
16052,5,0.014927005633369739,0,0,0,5,0,0,0
16053,5,0.014927005633369739,0,0,0,5,0,0,0
16054,5,0.014927005633369739,0,0,0,5,0,0,0
16055,5,0.014927005633369739,0,0,0,5,0,0,0
16056,5,0.014927005633369739,0,0,0,5,0,0,0
16057,5,0.014927005633369739,0,0,0,5,0,0,0
16058,5,0.014927005633369739,0,0,0,5,0,0,0
16059,5,0.014927005633369739,0,0,0,5,0,0,0
16060,5,0.014927005633369739,0,0,0,5,0,0,0
16061,5,0.014927005633369739,0,0,0,5,0,0,0
16062,5,0.014927005633369739,0,0,0,5,0,0,0
16063,5,0.014927005633369739,0,0,0,5,0,0,0
16064,5,0.014927005633369739,0,0,0,5,0,0,0
16065,5,0.014927005633369739,0,0,0,5,0,0,0
16066,5,0.014927005633369739,0,0,0,5,0,0,0
16067,5,0.014927005633369739,0,0,0,5,0,0,0
16068,5,0.014927005633369739,0,0,0,5,0,0,0
16069,5,0.014927005633369739,0,0,0,5,0,0,0
16070,5,0.014927005633369739,0,0,0,5,0,0,0
16071,5,0.014927005633369739,0,0,0,5,0,0,0
16072,5,0.014927005633369739,0,0,0,5,0,0,0
16073,5,0.014927005633369739,0,0,0,5,0,0,0
16074,5,0.014927005633369739,0,0,0,5,0,0,0
16075,5,0.014927005633369739,0,0,0,5,0,0,0
16076,5,0.014927005633369739,0,0,0,5,0,0,0
16077,5,0.014927005633369739,0,0,0,5,0,0,0
16078,5,0.014927005633369739,0,0,0,5,0,0,0
16079,5,0.014927005633369739,0,0,0,5,0,0,0
16080,5,0.014927005633369739,0,0,0,5,0,0,0
16081,5,0.014927005633369739,0,0,0,5,0,0,0
16082,5,0.014927005633369739,0,0,0,5,0,0,0
16083,5,0.014927005633369739,0,0,0,5,0,0,0
16084,5,0.014927005633369739,0,0,0,5,0,0,0
16085,5,0.014927005633369739,0,0,0,5,0,0,0
16086,5,0.014927005633369739,0,0,0,5,0,0,0
16087,5,0.014927005633369739,0,0,0,5,0,0,0
16088,5,0.014927005633369739,0,0,0,5,0,0,0
16089,5,0.014927005633369739,0,0,0,5,0,0,0
16090,5,0.014927005633369739,0,0,0,5,0,0,0
16091,5,0.014927005633369739,0,0,0,5,0,0,0
16092,5,0.014927005633369739,0,0,0,5,0,0,0
16093,5,0.014927005633369739,0,0,0,5,0,0,0
16094,5,0.014927005633369739,0,0,0,5,0,0,0
16095,5,0.014927005633369739,0,0,0,5,0,0,0
16096,5,0.014927005633369739,0,0,0,5,0,0,0
16097,5,0.014927005633369739,0,0,0,5,0,0,0
16098,5,0.014927005633369739,0,0,0,5,0,0,0
16099,5,0.014927005633369739,0,0,0,5,0,0,0
16100,5,0.014927005633369739,0,0,0,5,0,0,0
16101,5,0.014927005633369739,0,0,0,5,0,0,0
16102,5,0.014927005633369739,0,0,0,5,0,0,0
16103,5,0.014927005633369739,0,0,0,5,0,0,0
16104,5,0.014927005633369739,0,0,0,5,0,0,0
16105,5,0.014927005633369739,0,0,0,5,0,0,0
16106,5,0.014927005633369739,0,0,0,5,0,0,0
16107,5,0.014927005633369739,0,0,0,5,0,0,0
16108,5,0.014927005633369739,0,0,0,5,0,0,0
16109,5,0.014927005633369739,0,0,0,5,0,0,0
16110,5,0.014927005633369739,0,0,0,5,0,0,0
16111,5,0.014927005633369739,0,0,0,5,0,0,0
16112,5,0.014927005633369739,0,0,0,5,0,0,0
16113,5,0.014927005633369739,0,0,0,5,0,0,0
16114,5,0.014927005633369739,0,0,0,5,0,0,0
16115,5,0.014927005633369739,0,0,0,5,0,0,0
16116,5,0.014927005633369739,0,0,0,5,0,0,0
16117,5,0.014927005633369739,0,0,0,5,0,0,0
16118,5,0.014927005633369739,0,0,0,5,0,0,0
16119,5,0.014927005633369739,0,0,0,5,0,0,0
16120,5,0.014927005633369739,0,0,0,5,0,0,0
16121,5,0.014927005633369739,0,0,0,5,0,0,0
16122,5,0.014927005633369739,0,0,0,5,0,0,0
16123,5,0.014927005633369739,0,0,0,5,0,0,0
16124,5,0.014927005633369739,0,0,0,5,0,0,0
16125,5,0.014927005633369739,0,0,0,5,0,0,0
16126,5,0.014927005633369739,0,0,0,5,0,0,0
16127,5,0.014927005633369739,0,0,0,5,0,0,0
16128,5,0.014927005633369739,0,0,0,5,0,0,0
16129,5,0.014927005633369739,0,0,0,5,0,0,0
16130,5,0.014927005633369739,0,0,0,5,0,0,0
16131,5,0.014927005633369739,0,0,0,5,0,0,0
16132,5,0.014927005633369739,0,0,0,5,0,0,0
16133,5,0.014927005633369739,0,0,0,5,0,0,0
16134,5,0.014927005633369739,0,0,0,5,0,0,0
16135,5,0.014927005633369739,0,0,0,5,0,0,0
16136,5,0.014927005633369739,0,0,0,5,0,0,0
16137,5,0.014927005633369739,0,0,0,5,0,0,0
16138,5,0.014927005633369739,0,0,0,5,0,0,0
16139,5,0.014927005633369739,0,0,0,5,0,0,0
16140,5,0.014927005633369739,0,0,0,5,0,0,0
16141,5,0.014927005633369739,0,0,0,5,0,0,0
16142,5,0.014927005633369739,0,0,0,5,0,0,0
16143,5,0.014927005633369739,0,0,0,5,0,0,0
16144,5,0.014927005633369739,0,0,0,5,0,0,0
16145,5,0.014927005633369739,0,0,0,5,0,0,0
16146,5,0.014927005633369739,0,0,0,5,0,0,0
16147,5,0.014927005633369739,0,0,0,5,0,0,0
16148,5,0.014927005633369739,0,0,0,5,0,0,0
16149,5,0.014927005633369739,0,0,0,5,0,0,0
16150,5,0.014927005633369739,0,0,0,5,0,0,0
16151,5,0.014927005633369739,0,0,0,5,0,0,0
16152,5,0.014927005633369739,0,0,0,5,0,0,0
16153,5,0.014927005633369739,0,0,0,5,0,0,0
16154,5,0.014927005633369739,0,0,0,5,0,0,0
16155,5,0.014927005633369739,0,0,0,5,0,0,0
16156,5,0.014927005633369739,0,0,0,5,0,0,0
16157,5,0.014927005633369739,0,0,0,5,0,0,0
16158,5,0.014927005633369739,0,0,0,5,0,0,0
16159,5,0.014927005633369739,0,0,0,5,0,0,0
16160,5,0.014927005633369739,0,0,0,5,0,0,0
16161,5,0.014927005633369739,0,0,0,5,0,0,0
16162,5,0.014927005633369739,0,0,0,5,0,0,0
16163,5,0.014927005633369739,0,0,0,5,0,0,0
16164,5,0.014927005633369739,0,0,0,5,0,0,0
16165,5,0.014927005633369739,0,0,0,5,0,0,0
16166,5,0.014927005633369739,0,0,0,5,0,0,0
16167,5,0.014927005633369739,0,0,0,5,0,0,0
16168,5,0.014927005633369739,0,0,0,5,0,0,0
16169,5,0.014927005633369739,0,0,0,5,0,0,0
16170,5,0.014927005633369739,0,0,0,5,0,0,0
16171,5,0.014927005633369739,0,0,0,5,0,0,0
16172,5,0.014927005633369739,0,0,0,5,0,0,0
16173,5,0.014927005633369739,0,0,0,5,0,0,0
16174,5,0.014927005633369739,0,0,0,5,0,0,0
16175,5,0.014927005633369739,0,0,0,5,0,0,0
16176,5,0.014927005633369739,0,0,0,5,0,0,0
16177,5,0.014927005633369739,0,0,0,5,0,0,0
16178,5,0.014927005633369739,0,0,0,5,0,0,0
16179,5,0.014927005633369739,0,0,0,5,0,0,0
16180,5,0.014927005633369739,0,0,0,5,0,0,0
16181,5,0.014927005633369739,0,0,0,5,0,0,0
16182,5,0.014927005633369739,0,0,0,5,0,0,0
16183,5,0.014927005633369739,0,0,0,5,0,0,0
16184,5,0.014927005633369739,0,0,0,5,0,0,0
16185,5,0.014927005633369739,0,0,0,5,0,0,0
16186,5,0.014927005633369739,0,0,0,5,0,0,0
16187,5,0.014927005633369739,0,0,0,5,0,0,0
16188,5,0.014927005633369739,0,0,0,5,0,0,0
16189,5,0.014927005633369739,0,0,0,5,0,0,0
16190,5,0.014927005633369739,0,0,0,5,0,0,0
16191,5,0.014927005633369739,0,0,0,5,0,0,0
16192,5,0.014927005633369739,0,0,0,5,0,0,0
16193,5,0.014927005633369739,0,0,0,5,0,0,0
16194,5,0.014927005633369739,0,0,0,5,0,0,0
16195,5,0.014927005633369739,0,0,0,5,0,0,0
16196,5,0.014927005633369739,0,0,0,5,0,0,0
16197,5,0.014927005633369739,0,0,0,5,0,0,0
16198,5,0.014927005633369739,0,0,0,5,0,0,0
16199,5,0.014927005633369739,0,0,0,5,0,0,0
16200,5,0.014927005633369739,0,0,0,5,0,0,0
16201,5,0.014927005633369739,0,0,0,5,0,0,0
16202,5,0.014927005633369739,0,0,0,5,0,0,0
16203,5,0.014927005633369739,0,0,0,5,0,0,0
16204,5,0.014927005633369739,0,0,0,5,0,0,0
16205,5,0.014927005633369739,0,0,0,5,0,0,0
16206,5,0.014927005633369739,0,0,0,5,0,0,0
16207,5,0.014927005633369739,0,0,0,5,0,0,0
16208,5,0.014927005633369739,0,0,0,5,0,0,0
16209,5,0.014927005633369739,0,0,0,5,0,0,0
16210,5,0.014927005633369739,0,0,0,5,0,0,0
16211,5,0.014927005633369739,0,0,0,5,0,0,0
16212,5,0.014927005633369739,0,0,0,5,0,0,0
16213,5,0.014927005633369739,0,0,0,5,0,0,0
16214,5,0.014927005633369739,0,0,0,5,0,0,0
16215,5,0.014927005633369739,0,0,0,5,0,0,0
16216,5,0.014927005633369739,0,0,0,5,0,0,0
16217,5,0.014927005633369739,0,0,0,5,0,0,0
16218,5,0.014927005633369739,0,0,0,5,0,0,0
16219,5,0.014927005633369739,0,0,0,5,0,0,0
16220,5,0.014927005633369739,0,0,0,5,0,0,0
16221,5,0.014927005633369739,0,0,0,5,0,0,0
16222,5,0.014927005633369739,0,0,0,5,0,0,0
16223,5,0.014927005633369739,0,0,0,5,0,0,0
16224,5,0.014927005633369739,0,0,0,5,0,0,0
16225,5,0.014927005633369739,0,0,0,5,0,0,0
16226,5,0.014927005633369739,0,0,0,5,0,0,0
16227,5,0.014927005633369739,0,0,0,5,0,0,0
16228,5,0.014927005633369739,0,0,0,5,0,0,0
16229,5,0.014927005633369739,0,0,0,5,0,0,0
16230,5,0.014927005633369739,0,0,0,5,0,0,0
16231,5,0.014927005633369739,0,0,0,5,0,0,0
16232,5,0.014927005633369739,0,0,0,5,0,0,0
16233,5,0.014927005633369739,0,0,0,5,0,0,0
16234,5,0.014927005633369739,0,0,0,5,0,0,0
16235,5,0.014927005633369739,0,0,0,5,0,0,0
16236,5,0.014927005633369739,0,0,0,5,0,0,0
16237,5,0.014927005633369739,0,0,0,5,0,0,0
16238,5,0.014927005633369739,0,0,0,5,0,0,0
16239,5,0.014927005633369739,0,0,0,5,0,0,0
16240,5,0.014927005633369739,0,0,0,5,0,0,0
16241,5,0.014927005633369739,0,0,0,5,0,0,0
16242,5,0.014927005633369739,0,0,0,5,0,0,0
16243,5,0.014927005633369739,0,0,0,5,0,0,0
16244,5,0.014927005633369739,0,0,0,5,0,0,0
16245,5,0.014927005633369739,0,0,0,5,0,0,0
16246,5,0.014927005633369739,0,0,0,5,0,0,0
16247,5,0.014927005633369739,0,0,0,5,0,0,0
16248,5,0.014927005633369739,0,0,0,5,0,0,0
16249,5,0.014927005633369739,0,0,0,5,0,0,0
